App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isRefactored
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.components.longformtext.impl.LongFormTextComponentImplTest.java,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,5.0,0,0,0,0,5,0,37.0,6.0,13.0,11.0,5.0,0.14,-62,-31,-31,2,1,0,100.0,58,29,29,120,60,60,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.api.ResultsPageTest.java,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,0,0,0,5,0,50.0,5.0,5.0,15.0,13.0,0.26,109,119,22,5,2,0,88.33,213,119,43,104,79,21,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.ContainingPageReportCellCSVExporterTest.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,2,0,32.0,3.0,4.0,14.0,2.0,0.06,93,80,19,5,1,0,100.0,182,80,36,89,41,18,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.TagsCellValueTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,2,0,41.0,3.0,6.0,23.0,2.0,0.05,114,114,38,3,1,0,100.0,181,114,60,67,64,22,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.TagReportCellCSVExporterTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,2,0,36.0,3.0,6.0,19.0,2.0,0.06,103,103,34,3,1,0,100.0,162,103,54,59,56,20,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.StringReportCellCSVExporterTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,34.0,4.0,9.0,19.0,3.0,0.09,88,88,29,3,1,0,100.0,129,88,43,41,38,14,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.ReportCellValueTest.java,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,12.0,0,0,0,0,3,0,40.0,4.0,6.0,29.0,12.0,0.3,96,96,32,3,1,0,100.0,143,96,48,47,44,16,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.PathReportCellCSVExporterTest.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,17.0,2.0,4.0,8.0,1.0,0.06,62,62,21,3,1,0,100.0,84,62,28,22,19,7,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.DateReportCellCSVExporterTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,41.0,4.0,12.0,23.0,3.0,0.07,107,107,36,3,1,0,100.0,167,107,56,60,57,20,True
Adobe-Consulting-Services/acs-aem-commons,aa1a7cf74fedf37b84984dee67ccdce749c88e09,"acs-aem-commons-3.14.12, acs-aem-commons-3.15.0",bundle.src.test.java.com.adobe.acs.commons.ondeploy.impl.OnDeployExecutorImplTest.java,10,5,0,0,0,0,5,0,0,0,0,0,0,0,5.0,11.0,0,1,0,0,9,0,209.0,20.0,50.0,150.0,51.0,0.24,1,1,0,2,1,0,100.0,36,35,18,35,34,18,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.asset.UrlAssetImportTest.java,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,41.0,4.0,11.0,28.0,2.0,0.05,6,5,3,2,2,0,57.69,16,10,8,10,5,5,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.ondeploy.impl.OnDeployExecutorImplTest.java,15,7,1,0,0,0,14,0,0,0,0,0,0,0,5.0,15.0,0,1,0,0,14,0,289.0,30.0,86.0,196.0,59.0,0.2,104,70,21,5,2,1,98.01,303,129,61,199,121,40,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.xss.XSSFunctionsTest.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,0,8,0,50.0,8.0,16.0,30.0,0.0,0.0,1,1,1,1,1,0,100.0,1,1,1,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.workflow.synthetic.impl.cq.SyntheticWorkflowSessionTest.java,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,13.0,1.0,2.0,7.0,2.0,0.15,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.workflow.process.impl.ReplicateWithOptionsWorkflowProcessTest.java,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,5.0,0,3,0,0,5,0,117.0,6.0,17.0,90.0,0.0,0.0,220,220,220,1,1,0,100.0,223,223,223,3,3,3,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.workflow.impl.WorkflowPackageManagerImplTest.java,7,0,0,0,0,1,6,0,0,0,0,0,0,0,0.0,4.0,0,2,0,0,6,0,84.0,13.0,26.0,35.0,4.0,0.05,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.wcm.vanity.impl.VanityURLServiceImplTest.java,6,0,0,0,0,0,5,3,0,0,0,0,0,0,0.0,5.0,0,0,0,0,5,0,34.0,6.0,17.0,32.0,5.0,0.15,20,20,20,1,1,0,100.0,20,20,20,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.wcm.properties.shared.impl.SharedComponentPropertiesBindingsValuesProviderTest.java,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,54.0,2.0,4.0,17.0,4.0,0.07,19,19,19,1,1,0,100.0,21,21,21,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.QrCodeServletTest.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,25.0,2.0,5.0,20.0,3.0,0.12,19,19,19,1,1,0,100.0,20,20,20,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.FileImporterTest.java,10,8,0,0,0,0,8,8,1,0,0,0,0,0,0.0,8.0,0,0,0,2,8,0,100.0,10.0,21.0,123.0,20.0,0.2,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.CQIncludePropertyNamespaceServletTest.java,7,2,0,0,0,0,5,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,5,0,73.0,7.0,15.0,22.0,11.0,0.15,20,20,20,1,1,0,100.0,24,24,24,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.AuthorUIHelperImplTest.java,12,4,0,0,0,0,0,0,0,0,0,0,0,0,10.0,24.0,0,0,0,0,10,0,95.0,12.0,14.0,51.0,14.0,0.15,0,0,0,1,1,0,100.0,28,28,28,28,28,28,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.util.InfoWriterTest.java,10,0,0,0,0,0,10,0,0,0,0,10,0,0,8.0,19.0,0,0,0,0,10,0,59.0,10.0,20.0,50.0,10.0,0.17,19,19,19,1,1,0,100.0,21,21,21,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.VersionedClientlibsTransformerFactoryTest.java,34,0,0,0,0,0,29,29,0,0,0,0,0,0,22.0,50.0,0,11,0,0,29,0,348.0,34.0,122.0,358.0,18.0,0.05,4,4,4,1,1,0,100.0,28,28,28,24,24,24,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.StylesheetInlinerTransformerFactoryTest.java,15,0,0,0,0,0,6,6,0,0,0,0,0,0,6.0,36.0,0,6,0,0,6,0,153.0,15.0,45.0,107.0,0.0,0.0,1,1,1,1,1,0,100.0,4,4,4,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.SaxElementUtilsTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,0,0,0,0,2,0,27.0,3.0,7.0,9.0,12.0,0.44,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.ContainingPageReportCellCSVExporterTest.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,2,0,32.0,3.0,4.0,14.0,2.0,0.06,0,0,0,1,1,0,100.0,38,38,38,38,38,38,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.JcrPackageReplicationStatusEventHandlerTest.java,5,2,0,0,0,0,2,3,0,0,0,0,0,0,2.0,2.0,0,1,0,0,4,0,116.0,5.0,13.0,50.0,5.0,0.04,19,19,19,1,1,0,100.0,22,22,22,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.replication.dispatcher.impl.DispatcherFlushRulesImplTest.java,21,7,1,0,0,0,19,0,0,0,0,0,0,0,0.0,18.0,2,8,0,0,19,0,211.0,21.0,64.0,214.0,23.0,0.11,0,0,0,1,1,0,100.0,4,4,4,4,4,4,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.replication.dispatcher.DispatcherFlushFilterTest.java,12,0,0,0,0,0,11,11,0,0,0,0,0,0,0.0,11.0,0,0,0,0,11,0,132.0,12.0,25.0,94.0,11.0,0.08,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.packaging.impl.PackageHelperImplTest.java,12,4,3,0,0,0,10,10,0,0,0,2,0,0,0.0,2.0,0,4,0,0,10,0,173.0,12.0,32.0,105.0,16.0,0.09,-1,-1,-1,1,1,0,100.0,15,15,15,16,16,16,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.ondeploy.scripts.OnDeployScriptBaseTest.java,14,9,0,0,0,0,13,12,0,0,0,0,0,0,1.0,12.0,0,0,0,0,13,0,172.0,15.0,36.0,117.0,62.0,0.36,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.oak.impl.EnsureOakIndexJobHandlerTest.java,12,0,0,0,0,0,8,5,0,0,0,0,0,0,8.0,22.0,0,0,0,0,8,0,148.0,12.0,39.0,138.0,8.0,0.05,0,0,0,1,1,0,100.0,4,4,4,4,4,4,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.mcp.util.AnnotatedFieldDeserializerTest.java,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,76.0,4.0,14.0,17.0,18.0,0.24,-2,-2,-2,1,1,0,100.0,10,10,10,12,12,12,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.asset.FileAssetIngestorTest.java,11,7,0,0,0,0,7,0,4,0,0,0,0,0,0.0,7.0,0,0,0,4,7,0,148.0,13.0,38.0,159.0,38.0,0.26,-2,-2,-2,1,1,0,100.0,8,8,8,10,10,10,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.FolderRelocatorTest.java,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,74.0,5.0,15.0,54.0,6.0,0.08,5,5,5,1,1,0,100.0,12,12,12,7,7,7,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.LetterPillarBoxImageTransformerImplTest.java,13,0,0,0,0,0,11,1,0,0,0,0,0,0,0.0,11.0,0,2,0,0,11,0,223.0,13.0,49.0,150.0,9.0,0.04,1,1,1,1,1,0,100.0,11,11,11,10,10,10,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.images.impl.NamedTransformImageServletTest.java,9,2,0,0,0,0,7,7,0,0,0,0,0,0,3.0,6.0,2,1,0,0,8,0,110.0,9.0,27.0,34.0,30.0,0.27,4,4,4,1,1,0,100.0,10,10,10,6,6,6,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.http.impl.HttpClientFactoryImplTest.java,5,1,0,0,0,0,4,3,0,0,0,0,0,0,3.0,10.0,0,1,0,0,4,0,55.0,6.0,15.0,44.0,4.0,0.07,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.http.headers.impl.MonthlyExpiresHeaderFilterTest.java,13,7,0,0,0,0,11,1,0,0,0,0,0,0,7.0,18.0,0,0,0,0,11,0,136.0,13.0,27.0,96.0,15.0,0.11,0,0,0,1,1,0,100.0,6,6,6,6,6,6,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.http.headers.impl.AbstractDispatcherCacheHeaderFilterTest.java,15,0,0,0,0,0,13,13,0,0,0,0,0,0,3.0,17.0,0,2,0,0,13,0,180.0,24.0,61.0,137.0,0.0,0.0,0,0,0,1,1,0,100.0,7,7,7,7,7,7,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.genericlists.impl.GenericListAdapterFactoryTest.java,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2.0,0,0,0,0,4,0,88.0,9.0,23.0,42.0,16.0,0.18,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.fam.impl.ActionManagerTest.java,9,3,0,0,0,0,4,0,0,0,0,0,0,0,,,1,1,0,0,4,0,102.0,9.0,23.0,62.0,34.0,0.33,7,7,7,1,1,0,100.0,14,14,14,7,7,7,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.fam.ActionsTest.java,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.0,2.0,0,2,0,0,3,0,31.0,3.0,10.0,26.0,0.0,0.0,6,6,6,1,1,0,100.0,12,12,12,6,6,6,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.errorpagehandler.cache.impl.ErrorPageCacheImplTest.java,11,0,0,0,0,2,10,2,0,0,0,0,0,0,0.0,2.0,0,2,0,0,10,0,71.0,11.0,23.0,25.0,8.0,0.11,1,1,1,1,1,0,100.0,2,2,2,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.email.process.impl.SendTemplatedEmailUtilsTest.java,8,4,0,0,0,0,6,0,0,0,0,0,0,0,0.0,6.0,0,0,0,0,6,0,107.0,8.0,14.0,60.0,15.0,0.14,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.email.process.impl.SendTemplatedEmailProcessTest.java,5,0,0,0,0,0,4,0,0,0,0,0,0,0,2.0,10.0,0,4,0,0,4,0,99.0,5.0,15.0,60.0,0.0,0.0,-2,-2,-2,1,1,0,100.0,1,1,1,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.email.impl.EmailServiceImplTest.java,12,5,0,0,0,0,7,9,0,0,0,2,0,0,0.0,9.0,0,3,0,1,9,0,154.0,12.0,32.0,113.0,21.0,0.14,5,5,5,1,1,0,100.0,11,11,11,6,6,6,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.dam.RenditionPatternPickerTest.java,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,52.0,5.0,6.0,12.0,3.0,0.06,-9,-9,-9,1,1,0,100.0,11,11,11,20,20,20,True
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.auth.saml.impl.OktaLogoutHandlerTest.java,6,0,0,0,0,0,3,0,0,0,0,0,0,0,2.0,5.0,0,0,0,0,5,0,30.0,6.0,9.0,25.0,7.0,0.23,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.audit_log_search.impl.AuditLogSearchServletTest.java,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,5.0,0,0,0,0,5,0,85.0,7.0,18.0,64.0,5.0,0.06,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.analysis.jcrchecksum.impl.ChecksumGeneratorImplTest.java,14,4,0,0,0,0,8,10,0,0,0,0,0,0,3.0,16.0,1,0,0,0,10,0,196.0,14.0,31.0,98.0,23.0,0.12,0,0,0,1,1,0,100.0,16,16,16,16,16,16,False
Adobe-Consulting-Services/acs-aem-commons,d4441a1cd2cc31d9265ea05497777eb6846f980e,"acs-aem-commons-3.15.2, acs-aem-commons-3.16.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.SetReplicationStatusProcessTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,3,0,0,3,0,65.0,4.0,12.0,39.0,0.0,0.0,2,2,2,1,1,0,100.0,28,28,28,26,26,26,True
Adobe-Consulting-Services/acs-aem-commons,5602281913752dbb1498270669071125bc04946e,"acs-aem-commons-3.16.0, acs-aem-commons-3.17.0",bundle.src.test.java.com.adobe.acs.commons.redirectmaps.models.RedirectMapModelTest.java,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,76.0,8.0,17.0,28.0,7.0,0.09,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,5602281913752dbb1498270669071125bc04946e,"acs-aem-commons-3.16.0, acs-aem-commons-3.17.0",bundle.src.test.java.com.adobe.acs.commons.models.injectors.impl.SharedValueMapValueInjectorTest.java,13,6,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,12,0,100.0,13.0,15.0,50.0,21.0,0.21,194,188,65,3,1,0,100.0,197,188,66,3,2,1,False
Adobe-Consulting-Services/acs-aem-commons,d25af9a2e632468b99ee60bfdbdc965f03520970,"acs-aem-commons-3.17.4, acs-aem-commons-3.18.0",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.TotalCacheSizeVisitorTest.java,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,1,0,23.0,2.0,6.0,7.0,0.0,0.0,6,6,6,1,1,0,100.0,8,8,8,2,2,2,True
Adobe-Consulting-Services/acs-aem-commons,d25af9a2e632468b99ee60bfdbdc965f03520970,"acs-aem-commons-3.17.4, acs-aem-commons-3.18.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.VersionedClientlibsTransformerFactoryTest.java,36,0,0,0,0,0,31,31,0,0,0,0,0,0,24.0,54.0,0,12,0,0,31,0,383.0,36.0,130.0,400.0,19.0,0.05,59,53,20,3,2,0,90.16,60,53,20,1,1,0,False
Adobe-Consulting-Services/acs-aem-commons,09cf2481b5af0cfee0a5254cc6c907fd0c6a7e9a,"acs-aem-commons-3.18.2, acs-aem-commons-3.19.0",bundle.src.test.java.com.adobe.acs.commons.util.visitors.SimpleFilteringResourceVisitorTest.java,5,2,0,0,0,0,4,0,0,0,0,0,0,0,4.0,16.0,0,0,0,0,4,0,60.0,5.0,11.0,26.0,6.0,0.1,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,0b75ee4a686d3f7bbe5a10f67e69c83e4a4cf369,"acs-aem-commons-4.0.0, acs-aem-commons-4.1.0",bundle.src.test.java.com.adobe.acs.commons.util.impl.ReflectionUtilTest.java,7,4,1,0,0,0,0,4,0,0,0,0,0,0,3.0,21.0,1,0,0,0,6,0,99.0,7.0,11.0,35.0,34.0,0.34,11,11,6,2,1,0,100.0,15,11,8,4,4,2,False
