index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,MoveAndInlineMethod,isMoveAndInlineMethod
3766,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
3767,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/function/handlers/AnnotationHandlerImplTest.java,75,7,17,13,0.04,3,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3768,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/function/handlers/CommandHandlerImplTest.java,20,3,4,14,0.15,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3769,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/function/handlers/FunctionCoreToolsHandlerImplTest.java,76,7,18,83,0.03,2,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,7,0,0,False
3770,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/function/handlers/MSDeployArtifactHandlerImplTest.java,122,9,21,101,0.03,4,9,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,2,7,0,0,False
3771,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/function/utils/CommandUtilsTest.java,12,3,4,9,0.33,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3772,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
3773,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/AbstractAzureMojoTest.java,113,19,38,59,0.27,30,18,4,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,1,17,0,0,False
3774,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/FTPUploaderTest.java,49,4,11,23,0.04,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
3775,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/UtilsTest.java,44,4,8,27,0.18,8,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,False
3776,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/artifacthandler/ArtifactHandlerBaseTest.java,51,8,18,40,0.0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,False
3777,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/artifacthandler/FTPArtifactHandlerImplTest.java,87,7,16,61,0.03,3,7,1,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,5,0,0,False
3778,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/artifacthandler/ZIPArtifactHandlerImplTest.java,73,7,14,55,0.04,3,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,3,5,0,0,False
3779,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/auth/AzureAuthHelperTest.java,183,12,24,110,0.17,31,12,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,11,0,0,False
3780,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/DeployMojoTest.java,145,22,56,99,0.17,25,16,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False
3781,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/WebAppUtilsTest.java,162,11,25,96,0.06,10,11,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False
3782,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/ArtifactHandlerImplV2Test.java,147,10,28,122,0.0,0,10,0,0,0,0,0,8,0,4,0,0,0,0,0,0,3,0,6,8,0,0,False
3783,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/DeploymentSlotHandlerTest.java,93,9,24,74,0.0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,8,0,0,False
3784,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/HandlerFactoryImplTest.java,92,8,21,57,0.15,14,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
3785,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/JarArtifactHandlerImplTest.java,70,11,23,54,0.04,3,11,1,0,0,0,2,7,0,3,0,0,0,0,0,1,4,0,4,9,0,0,False
3786,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/LinuxRuntimeHandlerImplTest.java,42,5,10,62,0.05,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3787,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/NullRuntimeHandlerImplTest.java,22,3,7,5,0.09,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3788,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/PrivateDockerHubRuntimeHandlerImplTest.java,57,5,10,82,0.0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3789,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/PrivateRegistryRuntimeHandlerImplTest.java,58,5,10,83,0.0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3790,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/PublicDockerHubRuntimeHandlerImplTest.java,42,5,10,70,0.0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3791,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/SettingsHandlerImplTest.java,24,3,9,17,0.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3792,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/WarArtifactHandlerImplTest.java,149,12,26,121,0.07,11,12,2,0,0,0,0,8,0,8,0,0,1,0,0,1,2,0,9,10,0,0,False
3793,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/handlers/WindowsRuntimeHandlerImplTest.java,47,5,10,70,0.04,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3794,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/parser/ConfigurationParserTest.java,115,14,30,39,0.22,25,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3795,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/parser/V1ConfigurationParserTest.java,114,9,22,56,0.21,24,9,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False
3796,microsoft/azure-maven-plugins,fd224149baf6ea2a7a213ad8ce48aac8d430d7c0,com/microsoft/azure/maven/webapp/parser/V2ConfigurationParserTest.java,152,10,22,68,0.19,29,10,9,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,9,0,0,False
3797,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,6,0,0,False
3798,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/DeployMojoTest.java,153,18,48,143,0.08,13,18,4,0,0,0,0,15,15,0,0,0,0,0,0,0,7,0,0,15,0,0,False
3799,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/ListMojoTest.java,22,2,6,14,0.05,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3800,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/PackageMojoTest.java,40,5,14,39,0.1,4,5,1,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,4,0,0,False
3801,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/RunMojoTest.java,59,8,20,66,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
3802,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/handlers/AnnotationHandlerImplTest.java,71,6,14,13,0.04,3,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3803,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/handlers/CommandHandlerImplTest.java,20,3,4,14,0.15,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3804,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/handlers/FunctionCoreToolsHandlerImplTest.java,79,8,20,78,0.06,5,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,8,0,0,False
3805,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/handlers/MSDeployArtifactHandlerImplTest.java,119,8,24,92,0.03,4,8,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,2,7,0,0,False
3806,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/function/utils/CommandUtilsTest.java,12,3,4,9,0.33,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3807,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
3808,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/AbstractAzureMojoTest.java,114,19,38,59,0.26,30,18,4,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,1,17,0,0,False
3809,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/FTPUploaderTest.java,49,4,11,23,0.04,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
3810,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/UtilsTest.java,44,4,8,27,0.18,8,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,False
3811,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/artifacthandler/ArtifactHandlerBaseTest.java,36,5,12,27,0.0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,False
3812,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/artifacthandler/FTPArtifactHandlerImplTest.java,86,6,18,63,0.03,3,6,1,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,5,0,0,False
3813,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/artifacthandler/ZIPArtifactHandlerImplTest.java,62,6,18,43,0.05,3,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,3,5,0,0,False
3814,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/auth/AzureAuthHelperTest.java,191,12,24,110,0.16,31,12,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,11,0,0,False
3815,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/DeployMojoTest.java,197,27,72,162,0.13,25,21,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,False
3816,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/WebAppUtilsTest.java,162,11,25,96,0.06,10,11,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False
3817,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/DeploymentSlotHandlerTest.java,97,9,24,79,0.0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,8,0,0,False
3818,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/HandlerFactoryImplTest.java,91,8,21,46,0.14,13,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
3819,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/SettingsHandlerImplTest.java,24,3,9,17,0.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3820,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/JarArtifactHandlerImplTest.java,65,10,22,44,0.03,2,10,1,0,0,0,2,7,9,3,0,0,0,0,0,1,4,0,4,9,0,0,False
3821,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/LinuxRuntimeHandlerImplTest.java,20,2,5,15,0.05,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3822,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/NullRuntimeHandlerImplTest.java,26,3,8,9,0.08,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3823,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/PrivateDockerHubRuntimeHandlerImplTest.java,31,3,8,18,0.0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3824,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/PrivateRegistryRuntimeHandlerImplTest.java,31,3,8,18,0.0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3825,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/PublicDockerHubRuntimeHandlerImplTest.java,24,3,8,15,0.0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3826,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/WarArtifactHandlerImplTest.java,130,11,25,104,0.08,11,11,2,0,0,0,0,8,10,8,0,0,1,0,0,1,2,0,9,10,0,0,False
3827,microsoft/azure-maven-plugins,698ac69f26614d36f329295bd1784a0645a4f445,com/microsoft/azure/maven/webapp/handlers/v1/WindowsRuntimeHandlerImplTest.java,24,3,8,15,0.04,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,False
3828,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,6,0,0,False
3829,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/DeployMojoTest.java,153,18,48,143,0.08,13,18,4,0,0,0,0,15,15,0,0,0,0,0,0,0,7,0,0,15,0,0,False
3830,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/ListMojoTest.java,22,2,6,14,0.05,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3831,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/PackageMojoTest.java,40,5,14,39,0.1,4,5,1,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,4,0,0,False
3832,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/RunMojoTest.java,59,8,20,64,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
3833,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/handlers/AnnotationHandlerImplTest.java,71,6,14,13,0.04,3,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3834,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/handlers/CommandHandlerImplTest.java,20,3,4,14,0.15,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3835,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/handlers/FunctionCoreToolsHandlerImplTest.java,79,8,20,78,0.06,5,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,8,0,0,False
3836,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/handlers/MSDeployArtifactHandlerImplTest.java,119,8,24,92,0.03,4,8,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,2,7,0,0,False
3837,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/function/utils/CommandUtilsTest.java,12,3,4,9,0.33,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3838,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
3839,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/AbstractAzureMojoTest.java,114,19,38,59,0.26,30,18,4,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,1,17,0,0,False
3840,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/FTPUploaderTest.java,49,4,11,23,0.04,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
3841,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/UtilsTest.java,44,4,8,27,0.18,8,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,False
3842,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/artifacthandler/ArtifactHandlerBaseTest.java,36,5,12,27,0.0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,False
3843,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/artifacthandler/FTPArtifactHandlerImplTest.java,86,6,18,63,0.03,3,6,1,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,5,0,0,False
3844,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/artifacthandler/ZIPArtifactHandlerImplTest.java,62,6,18,43,0.05,3,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,3,5,0,0,False
3845,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/auth/AzureAuthHelperTest.java,191,12,24,110,0.16,31,12,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,11,0,0,False
3846,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/DeployMojoTest.java,197,27,72,162,0.13,25,21,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,False
3847,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/WebAppUtilsTest.java,162,11,25,96,0.06,10,11,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False
3848,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/DeploymentSlotHandlerTest.java,97,9,24,79,0.0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,8,0,0,False
3849,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/HandlerFactoryImplTest.java,91,8,21,46,0.14,13,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
3850,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/SettingsHandlerImplTest.java,24,3,9,17,0.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3851,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/JarArtifactHandlerImplTest.java,65,10,22,44,0.03,2,10,1,0,0,0,2,7,9,3,0,0,0,0,0,1,4,0,4,9,0,0,False
3852,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/LinuxRuntimeHandlerImplTest.java,20,2,5,15,0.05,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3853,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/NullRuntimeHandlerImplTest.java,26,3,8,9,0.08,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3854,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/PrivateDockerHubRuntimeHandlerImplTest.java,31,3,8,18,0.0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3855,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/PrivateRegistryRuntimeHandlerImplTest.java,31,3,8,18,0.0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3856,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/PublicDockerHubRuntimeHandlerImplTest.java,24,3,8,15,0.0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3857,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/WarArtifactHandlerImplTest.java,130,11,25,104,0.08,11,11,2,0,0,0,0,8,10,8,0,0,1,0,0,1,2,0,9,10,0,0,False
3858,microsoft/azure-maven-plugins,06235edb69321e95207ac94eb70cb74bea09bcc1,com/microsoft/azure/maven/webapp/handlers/v1/WindowsRuntimeHandlerImplTest.java,24,3,8,15,0.04,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,False
3859,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,6,0,0,False
3860,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/DeployMojoTest.java,152,18,48,142,0.09,13,18,4,0,0,0,0,15,15,0,0,0,0,0,0,0,7,0,0,15,0,0,False
3861,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/ListMojoTest.java,22,2,6,14,0.05,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3862,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/PackageMojoTest.java,40,5,14,39,0.1,4,5,1,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,4,0,0,False
3863,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/RunMojoTest.java,59,8,20,64,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
3864,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/handlers/AnnotationHandlerImplTest.java,72,6,14,15,0.06,4,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3865,microsoft/azure-maven-plugins,01e1451e8ebaaea5586481c1789990d11de6680a,com/microsoft/azure/maven/function/handlers/CommandHandlerImplTest.java,20,3,4,14,0.15,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
