index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,SplitClass,isSplitClass
2761,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/example/document/TestEntity.java,0,0,0,0,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2762,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoCollectionTest.java,0,0,0,0,0.0,0,166,121,20,1,0,0,22,0,0,0,0,7,0,0,0,0,4,0,161,0,0,False
2763,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/BaseTest.java,0,0,0,0,0.0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2764,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0,0,0,0,0.0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2765,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2766,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoGraphTest.java,0,0,0,0,0.0,0,15,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,False
2767,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoSslTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
2768,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0,0,0,0,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False
2769,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0,0,0,0,0.0,0,25,17,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,24,0,0,False
2770,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoViewTest.java,0,0,0,0,0.0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2771,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/StreamTransactionTest.java,0,0,0,0,0.0,0,35,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,False
2772,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/util/MapBuilderTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
2773,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/util/TestUtils.java,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2774,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,False
2775,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/DocumentTest.java,0,0,0,0,0.0,0,4,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,False
2776,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoDBTest.java,0,0,0,0,0.0,0,44,30,3,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,38,0,0,False
2777,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/UserAuthTest.java,0,0,0,0,0.0,0,30,0,28,1,0,0,28,0,0,0,0,2,0,0,28,0,1,0,28,0,0,False
2778,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/perf/SimpleSyncPerfTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,False
2779,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0,0,0,0,0.0,0,20,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,False
2780,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ConcurrencyTest.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
2781,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/TestUtils.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2782,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoRouteTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2783,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0,0,0,0,0.0,0,64,45,15,0,0,0,62,0,0,0,0,0,0,0,4,4,2,0,62,0,0,False
2784,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoSearchTest.java,0,0,0,0,0.0,0,27,9,0,0,0,0,23,0,0,0,0,0,0,0,0,12,0,0,23,0,0,False
2785,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0,0,0,0,0.0,0,12,8,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False
2786,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2787,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/example/document/TestEntity.java,0,0,0,0,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2788,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0,0,0,0,0.0,0,126,104,18,1,0,0,123,0,0,0,0,0,0,0,2,0,0,0,124,0,0,False
2789,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/BaseTest.java,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2790,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0,0,0,0,0.0,0,6,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2791,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoGraphTest.java,0,0,0,0,0.0,0,15,13,4,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,13,0,0,False
2792,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoSslTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
2793,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0,0,0,0,0.0,0,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2794,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0,0,0,0,0.0,0,20,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,False
2795,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoViewTest.java,0,0,0,0,0.0,0,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2796,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/StreamTransactionTest.java,0,0,0,0,0.0,0,21,17,0,1,0,0,20,0,0,0,0,0,0,0,0,2,0,0,20,0,0,False
2797,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/CommunicationTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2798,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/ArangoDBTest.java,0,0,0,0,0.0,0,37,28,3,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,34,0,0,False
2799,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0,0,0,0,0.0,0,24,17,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,False
2800,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0,0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,False
2801,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoRouteTest.java,0,0,0,0,0.0,0,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
2802,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoDatabaseTest.java,0,0,0,0,0.0,0,94,53,20,1,0,0,16,0,0,0,0,0,0,0,3,4,2,0,90,0,0,False
2803,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2804,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoCursorTest.java,0,0,0,0,0.0,0,22,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,False
2805,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoSearchTest.java,0,0,0,0,0.0,0,32,10,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,28,0,0,False
2806,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0,0,0,0,0.0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
2807,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2808,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2809,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/internal/HostHandlerTest.java,0,0,0,0,0.0,0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,6,0,0,False
2810,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0,0,0,0,0.0,0,13,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False
2811,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2812,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/example/document/TestEntity.java,0,0,0,0,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2813,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoCollectionTest.java,0,0,0,0,0.0,0,166,121,20,1,0,0,22,0,0,0,0,7,0,0,0,0,4,0,161,0,0,False
2814,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/BaseTest.java,0,0,0,0,0.0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2815,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0,0,0,0,0.0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2816,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2817,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoGraphTest.java,0,0,0,0,0.0,0,15,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,False
2818,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoSslTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
2819,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0,0,0,0,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False
2820,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0,0,0,0,0.0,0,25,17,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,24,0,0,False
2821,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoViewTest.java,0,0,0,0,0.0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2822,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/StreamTransactionTest.java,0,0,0,0,0.0,0,35,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,False
2823,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/util/MapBuilderTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
2824,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/util/TestUtils.java,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2825,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,False
2826,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/DocumentTest.java,0,0,0,0,0.0,0,4,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,False
2827,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoDBTest.java,0,0,0,0,0.0,0,44,30,3,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,38,0,0,False
2828,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/UserAuthTest.java,0,0,0,0,0.0,0,30,0,28,1,0,0,28,0,0,0,0,2,0,0,28,0,1,0,28,0,0,False
2829,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/perf/SimpleSyncPerfTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,False
2830,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0,0,0,0,0.0,0,20,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,False
2831,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ConcurrencyTest.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
2832,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/TestUtils.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2833,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoRouteTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2834,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0,0,0,0,0.0,0,64,45,15,0,0,0,62,0,0,0,0,0,0,0,4,4,2,0,62,0,0,False
2835,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoSearchTest.java,0,0,0,0,0.0,0,27,9,0,0,0,0,23,0,0,0,0,0,0,0,0,12,0,0,23,0,0,False
2836,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0,0,0,0,0.0,0,12,8,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False
2837,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2838,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/example/document/TestEntity.java,0,0,0,0,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2839,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0,0,0,0,0.0,0,126,104,18,1,0,0,123,0,0,0,0,0,0,0,2,0,0,0,124,0,0,False
2840,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/BaseTest.java,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2841,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0,0,0,0,0.0,0,6,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2842,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoGraphTest.java,0,0,0,0,0.0,0,15,13,4,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,13,0,0,False
2843,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoSslTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
2844,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0,0,0,0,0.0,0,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2845,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0,0,0,0,0.0,0,20,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,False
2846,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoViewTest.java,0,0,0,0,0.0,0,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
2847,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/StreamTransactionTest.java,0,0,0,0,0.0,0,21,17,0,1,0,0,20,0,0,0,0,0,0,0,0,2,0,0,20,0,0,False
2848,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/CommunicationTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2849,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoDBTest.java,0,0,0,0,0.0,0,37,28,3,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,34,0,0,False
2850,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0,0,0,0,0.0,0,23,16,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,False
2851,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0,0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,False
2852,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoRouteTest.java,0,0,0,0,0.0,0,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
2853,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoDatabaseTest.java,0,0,0,0,0.0,0,94,53,20,1,0,0,16,0,0,0,0,0,0,0,3,4,2,0,90,0,0,False
2854,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2855,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoCursorTest.java,0,0,0,0,0.0,0,22,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,False
2856,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoSearchTest.java,0,0,0,0,0.0,0,32,10,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,28,0,0,False
2857,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0,0,0,0,0.0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
2858,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
2859,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/internal/HostHandlerTest.java,0,0,0,0,0.0,0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,6,0,0,False
2860,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0,0,0,0,0.0,0,13,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False
2861,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2862,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/example/document/TestEntity.java,0,0,0,0,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2863,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoCollectionTest.java,0,0,0,0,0.0,0,166,121,20,1,0,0,22,0,0,0,0,7,0,0,0,0,4,0,161,0,0,False
2864,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/BaseTest.java,0,0,0,0,0.0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2865,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0,0,0,0,0.0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
